word	opus_rank	hsk_level	pos	lccc_rank	is_foreign_name	is_foreign_score3	tier	dialog_priority
做过	1760			6056	0	0	C_expansion_extra_HSK	5
行李	1761	HSK3	名	3294	0	0	C_expansion	5
邻居	1762	HSK5	名	3697	0	0	C_expansion_extra_HSK	5
免费	1763	HSK4		1242	0	0	C_expansion	5
耳朵	1764	HSK5	名	1929	0	0	C_expansion_extra_HSK	5
裤子	1765	HSK3	名	1079	0	0	C_expansion	5
用力	1766	HSK7-9		5786	0	0	C_expansion_extra_HSK	5
想见	1767			3282	0	0	C_expansion_extra_HSK	5
演出	1768	HSK3	动、名	3083	0	0	C_expansion	5
说不定	1769	HSK4	动、副	1161	0	0	C_expansion	5
绝不	1770			6354	0	0	C_expansion_extra_HSK	5
逃	1771	HSK5	动	4230	0	0	C_expansion_extra_HSK	5
很少	1772			1036	0	0	C_expansion_extra_HSK	5
乔	1773			10738	0	0	C_expansion_extra_HSK	5
某些	1774			3202	0	0	C_expansion_extra_HSK	5
猪	1775	HSK3	名	702	0	0	C_expansion	5
这条	1776			2274	0	0	C_expansion_extra_HSK	5
查理	1777			46398	0	0	C_expansion_extra_HSK	5
重点	1778	HSK2	名、副	859	0	0	C_expansion	5
拜	1779			4515	0	0	C_expansion_extra_HSK	5
关键	1780	HSK5	名	876	0	0	C_expansion_extra_HSK	5
鼻子	1781	HSK5	名	1829	0	0	C_expansion_extra_HSK	5
故意	1782	HSK2	副	1497	0	0	C_expansion	5
红	1783	HSK2	形	901	0	0	C_expansion	5
同事	1784	HSK2	名	1043	0	0	C_expansion	5
接触	1785	HSK5	动	2759	0	0	C_expansion_extra_HSK	5
遇见	1786	HSK4	动	1335	0	0	C_expansion	5
到来	1787	HSK5	动	4288	0	0	C_expansion_extra_HSK	5
事儿	1788			1014	0	0	C_expansion_extra_HSK	5
时光	1789	HSK5	名	1698	0	0	C_expansion_extra_HSK	5
元	1790	HSK1	量	1727	0	0	C_expansion	5
过程	1791	HSK3	名	2006	0	0	C_expansion	5
背叛	1792	HSK7-9	动	7996	0	0	C_expansion_extra_HSK	5
这有	1793			3660	0	0	C_expansion_extra_HSK	5
当心	1794	HSK7-9	动	5936	0	0	C_expansion_extra_HSK	5
店	1795	HSK2	名	959	0	0	C_expansion	5
对待	1796	HSK3	动	3751	0	0	C_expansion	5
瞧瞧	1797			5844	0	0	C_expansion_extra_HSK	5
放到	1798	HSK3		4373	0	0	C_expansion	5
到时候	1799			581	0	0	C_expansion_extra_HSK	5
回头	1800	HSK5	副	1138	0	0	C_expansion_extra_HSK	5
近	1801	HSK2	形	994	0	0	C_expansion	5
旅馆	1802	HSK3	名	11187	0	0	C_expansion	5
蛋糕	1803	HSK5	名	998	0	0	C_expansion_extra_HSK	5
看吧	1804			2040	0	0	C_expansion_extra_HSK	5
强大	1805	HSK3	形	1864	0	0	C_expansion	5
风	1806	HSK1	名	1452	0	0	C_expansion	5
点儿	1807			1500	0	0	C_expansion_extra_HSK	5
放过	1808	HSK7-9		2929	0	0	C_expansion_extra_HSK	5
远离	1809	HSK6	动	3805	0	0	C_expansion_extra_HSK	5
抽烟	1810	HSK4	动		0	0	C_expansion	5
史	1811			12465	0	0	C_expansion_extra_HSK	5
持续	1812	HSK3	动	4128	0	0	C_expansion	5
一堆	1813			1425	0	0	C_expansion_extra_HSK	5
分手	1814	HSK4		589	0	0	C_expansion	5
揍	1815	HSK7-9	动	1779	0	0	C_expansion_extra_HSK	5
摸	1816	HSK4	动	1315	0	0	C_expansion	5
毕竟	1817	HSK5	副	482	0	0	C_expansion_extra_HSK	5
朝	1818	HSK3	介、动	6639	0	0	C_expansion	5
脖子	1819	HSK7-9	名	2028	0	0	C_expansion_extra_HSK	5
生病	1820	HSK1		1265	0	0	C_expansion	5
留给	1821			2984	0	0	C_expansion_extra_HSK	5
则	1822	HSK7-9	量	5442	0	0	C_expansion_extra_HSK	5
三天	1823			1117	0	0	C_expansion_extra_HSK	5
至	1824	HSK5	动	5040	0	0	C_expansion_extra_HSK	5
人人	1825			2511	0	0	C_expansion_extra_HSK	5
观众	1826	HSK3	名	2793	0	0	C_expansion	5
神奇	1827	HSK5	形	1636	0	0	C_expansion_extra_HSK	5
五分钟	1828			4937	0	0	C_expansion_extra_HSK	5
变化	1829	HSK3	动、名	2042	0	0	C_expansion	5
半	1830	HSK1	数	1147	0	0	C_expansion	5
肚子	1831	HSK4	名	872	0	0	C_expansion	5
一支	1832			5624	0	0	C_expansion_extra_HSK	5
找出	1833	HSK2		13733	0	0	C_expansion	5
说好	1834			939	0	0	C_expansion_extra_HSK	5
打败	1835	HSK4	动	6171	0	0	C_expansion	5
看法	1836	HSK2	名	3487	0	0	C_expansion	5
演员	1837	HSK3	名	1773	0	0	C_expansion	5
按照	1838	HSK3	介	3377	0	0	C_expansion	5
安	1839	HSK4	动、形	1227	0	0	C_expansion	5
干活	1840			2847	0	0	C_expansion_extra_HSK	5
我爸	1841			1563	0	0	C_expansion_extra_HSK	5
罢了	1842	HSK6	助	2438	0	0	C_expansion_extra_HSK	5
这张	1843			1600	0	0	C_expansion_extra_HSK	5
笑话	1844	HSK2	动	2216	0	0	C_expansion	5
发射	1845	HSK5	动		0	0	C_expansion_extra_HSK	5
做点	1846			5627	0	0	C_expansion_extra_HSK	5
打个	1847			2332	0	0	C_expansion_extra_HSK	5
年前	1848	HSK5	名	2850	0	0	C_expansion_extra_HSK	5
不太好	1849			1905	0	0	C_expansion_extra_HSK	5
要么	1850	HSK6	连	1382	0	0	C_expansion_extra_HSK	5
艺术	1851	HSK3	名	2666	0	0	C_expansion	5
狗屎	1852				0	0	C_expansion_extra_HSK	5
他人	1853	HSK7-9	代	3986	0	0	C_expansion_extra_HSK	5
乖	1854	HSK7-9	形	738	0	0	C_expansion_extra_HSK	5
不久	1855	HSK2	形	3592	0	0	C_expansion	5
清理	1856	HSK5	动	5598	0	0	C_expansion_extra_HSK	5
森林	1857	HSK4	名	6432	0	0	C_expansion	5
趴下	1858			11260	0	0	C_expansion_extra_HSK	5
摧毁	1859	HSK7-9	动	24476	0	0	C_expansion_extra_HSK	5
成员	1860	HSK3	名	9162	0	0	C_expansion	5
擦	1861	HSK4	动		0	0	C_expansion	5
十年	1862			1904	0	0	C_expansion_extra_HSK	5
长得	1863			788	0	0	C_expansion_extra_HSK	5
简体	1864			32627	0	0	C_expansion_extra_HSK	5
同志	1865	HSK7-9	名	2965	0	0	C_expansion_extra_HSK	5
然而	1866	HSK4	连	900	0	0	C_expansion	5
知不知道	1867			5424	0	0	C_expansion_extra_HSK	5
室	1868	HSK3	名	9993	0	0	C_expansion	5
重	1869	HSK3	副	1235	0	0	C_expansion	5
婚姻	1870	HSK7-9	名	3896	0	0	C_expansion_extra_HSK	5
床	1871	HSK1	名	1895	0	0	C_expansion	5
自我	1872	HSK6	代	2547	0	0	C_expansion_extra_HSK	5
真不错	1873			4851	0	0	C_expansion_extra_HSK	5
不来	1874			782	0	0	C_expansion_extra_HSK	5
左边	1875	HSK1	名	2772	0	0	C_expansion	5
折磨	1876	HSK7-9	动	2755	0	0	C_expansion_extra_HSK	5
抛弃	1877	HSK7-9	动	2336	0	0	C_expansion_extra_HSK	5
优秀	1878	HSK4	形	1132	0	0	C_expansion	5
帮帮我	1879			16678	0	0	C_expansion_extra_HSK	5
乖乖	1880			1408	0	0	C_expansion_extra_HSK	5
词	1881	HSK2	名	2292	0	0	C_expansion	5
几次	1882			1069	0	0	C_expansion_extra_HSK	5
不信	1883			1025	0	0	C_expansion_extra_HSK	5
哼	1884	HSK7-9	动	385	0	0	C_expansion_extra_HSK	5
尿	1885	HSK7-9	动、名		0	0	C_expansion_extra_HSK	5
想干什么	1886			14056	0	0	C_expansion_extra_HSK	5
摆	1887	HSK4	动	2361	0	0	C_expansion	5
聚会	1888	HSK4	动、名	2203	0	0	C_expansion	5
宁愿	1889	HSK7-9	副	2810	0	0	C_expansion_extra_HSK	5
也好	1890	HSK5	助	733	0	0	C_expansion_extra_HSK	5
拜拜	1891			1978	0	0	C_expansion_extra_HSK	5
怎	1892			5025	0	0	C_expansion_extra_HSK	5
真棒	1893			2015	0	0	C_expansion_extra_HSK	5
那条	1894			2672	0	0	C_expansion_extra_HSK	5
熟悉	1895	HSK5	动	1642	0	0	C_expansion_extra_HSK	5
懂得	1896	HSK2	动	1475	0	0	C_expansion	5
过得	1897			1496	0	0	C_expansion_extra_HSK	5
女性	1898	HSK5	名		0	0	C_expansion_extra_HSK	5
职业	1899	HSK3	名	2317	0	0	C_expansion	5
内心	1900	HSK3	名	1120	0	0	C_expansion	5
走路	1901	HSK1		1701	0	0	C_expansion	5
玛丽	1902				1	0	X_excluded_foreign	5
神秘	1903	HSK4	形	4773	0	0	C_expansion	5
便宜	1904	HSK2	形、名	659	0	0	C_expansion	5
说服	1905	HSK4	动	6945	0	0	C_expansion	5
估计	1906	HSK5	动	290	0	0	C_expansion_extra_HSK	5
回忆	1907	HSK5	动	1298	0	0	C_expansion_extra_HSK	5
当成	1908	HSK6	动	4696	0	0	C_expansion_extra_HSK	5
算了吧	1909			3386	0	0	C_expansion_extra_HSK	5
一声	1910			1507	0	0	C_expansion_extra_HSK	5
情报	1911	HSK7-9	名		0	0	C_expansion_extra_HSK	5
不要紧	1912	HSK4	形	5491	0	0	C_expansion	5
带我去	1913			1716	0	0	C_expansion_extra_HSK	5
误会	1914	HSK4	动、名	2339	0	0	C_expansion	5
某种	1915			13644	0	0	C_expansion_extra_HSK	5
哎呀	1916	HSK7-9	叹	560	0	0	C_expansion_extra_HSK	5
专业	1917	HSK3	名	639	0	0	C_expansion	5
不吃	1918			587	0	0	C_expansion_extra_HSK	5
付出	1919	HSK4	动	2224	0	0	C_expansion	5
伙伴	1920	HSK4	名	6296	0	0	C_expansion	5
蓝色	1921	HSK2	名	2209	0	0	C_expansion	5
起床	1922	HSK1		654	0	0	C_expansion	5
无辜	1923	HSK7-9	形、名	4352	0	0	C_expansion_extra_HSK	5
救救	1924			10809	0	0	C_expansion_extra_HSK	5
搞错	1925			5366	0	0	C_expansion_extra_HSK	5
一套	1926			1640	0	0	C_expansion_extra_HSK	5
天空	1927	HSK3	名	3027	0	0	C_expansion	5
法庭	1928	HSK6	名	20168	0	0	C_expansion_extra_HSK	5
释放	1929	HSK7-9	动	8454	0	0	C_expansion_extra_HSK	5
洗澡	1930	HSK2		1098	0	0	C_expansion	5
独自	1931	HSK4	副	5532	0	0	C_expansion	5
妓女	1932				0	0	C_expansion_extra_HSK	5
出事	1933	HSK6		5329	0	0	C_expansion_extra_HSK	5
坏人	1934	HSK2	名	1765	0	0	C_expansion	5
去死吧	1935				0	0	C_expansion_extra_HSK	5
锁	1936	HSK5	名、动	4219	0	0	C_expansion_extra_HSK	5
彼得	1937				0	1	C_expansion_extra_HSK	5
保重	1938	HSK7-9	动	2054	0	0	C_expansion_extra_HSK	5
王八蛋	1939				0	1	C_expansion_extra_HSK	5
卡车	1940	HSK7-9	名	16272	0	0	C_expansion_extra_HSK	5
耶稣	1941				0	1	C_expansion_extra_HSK	5
打架	1942	HSK5		2843	0	0	C_expansion_extra_HSK	5
试试看	1943			3804	0	0	C_expansion_extra_HSK	5
醒	1944	HSK4	动	617	0	0	C_expansion	5
本书	1945			2557	0	0	C_expansion_extra_HSK	5
拖	1946	HSK6	动	1748	0	0	C_expansion_extra_HSK	5
环境	1947	HSK3	名	1394	0	0	C_expansion	5
哥	1948	HSK1	名	406	0	0	C_expansion	5
老鼠	1949			2697	0	0	C_expansion_extra_HSK	5
最高	1950			2802	0	0	C_expansion_extra_HSK	5
道理	1951	HSK2	名	865	0	0	C_expansion	5
呼叫	1952			9622	0	0	C_expansion_extra_HSK	5
为此	1953	HSK6	连	13616	0	0	C_expansion_extra_HSK	5
高中	1954	HSK2	名	955	0	0	C_expansion	5
山	1955	HSK1	名	2368	0	0	C_expansion	5
那会	1956			2798	0	0	C_expansion_extra_HSK	5
一人	1957			2121	0	0	C_expansion_extra_HSK	5
意大利	1958			3448	0	1	C_expansion_extra_HSK	5
小女孩	1959			4360	0	0	C_expansion_extra_HSK	5
黑人	1960			4604	0	0	C_expansion_extra_HSK	5
举行	1961	HSK2	动	15026	0	0	C_expansion	5
客户	1962	HSK5	名	3269	0	0	C_expansion_extra_HSK	5
白	1963	HSK3	副	765	0	0	C_expansion	5
部队	1964	HSK6	名		0	0	C_expansion_extra_HSK	5
一面	1965	HSK7-9	名、副	2281	0	0	C_expansion_extra_HSK	5
心中	1966	HSK2	名	2212	0	0	C_expansion	5
之外	1967	HSK5	名	5533	0	0	C_expansion_extra_HSK	5
校对	1968			46549	0	0	C_expansion_extra_HSK	5
同性恋	1969				0	0	C_expansion_extra_HSK	5
黑色	1970	HSK2	名	1307	0	0	C_expansion	5
喝醉	1971			3769	0	0	C_expansion_extra_HSK	5
害	1972	HSK5	名、动	3105	0	0	C_expansion_extra_HSK	5
司机	1973	HSK2	名	1211	0	0	C_expansion	5
一根	1974			3210	0	0	C_expansion_extra_HSK	5
做个	1975			2272	0	0	C_expansion_extra_HSK	5
地区	1976	HSK3	名	4329	0	0	C_expansion	5
刚好	1977	HSK6	副	1112	0	0	C_expansion_extra_HSK	5
申请	1978	HSK4	动	1979	0	0	C_expansion	5
相同	1979	HSK2	形	5967	0	0	C_expansion	5
规定	1980	HSK3	动、名	3909	0	0	C_expansion	5
而言	1981			7064	0	0	C_expansion_extra_HSK	5
毕业	1982	HSK4		354	0	0	C_expansion	5
聊	1983	HSK6	动	898	0	0	C_expansion_extra_HSK	5
洞	1984	HSK5	名	5445	0	0	C_expansion_extra_HSK	5
名单	1985	HSK2	名	8565	0	0	C_expansion	5
生物	1986	HSK7-9	名	4450	0	0	C_expansion_extra_HSK	5
导致	1987	HSK4	动	3000	0	0	C_expansion	5
公园	1988	HSK2	名	2803	0	0	C_expansion	5
魔鬼	1989	HSK7-9	名	7578	0	0	C_expansion_extra_HSK	5
阳光	1990	HSK3	名	1312	0	0	C_expansion	5
杂志	1991	HSK3	名	5103	0	0	C_expansion	5
毒品	1992	HSK6	名		0	0	C_expansion_extra_HSK	5
悲伤	1993	HSK5	形	2214	0	0	C_expansion_extra_HSK	5
试着	1994			6362	0	0	C_expansion_extra_HSK	5
明明	1995	HSK5	副	488	0	0	C_expansion_extra_HSK	5
我见	1996			3842	0	0	C_expansion_extra_HSK	5
回事	1997			2534	0	0	C_expansion_extra_HSK	5
仅仅	1998	HSK3	副	7332	0	0	C_expansion	5
完毕	1999	HSK7-9	动	4424	0	0	C_expansion_extra_HSK	5
数字	2000	HSK2	名	3439	0	0	C_expansion	5
这么久	2001			1554	0	0	C_expansion_extra_HSK	5
混乱	2002	HSK6	形	5749	0	0	C_expansion_extra_HSK	5
想来	2003			3091	0	0	C_expansion_extra_HSK	5
比尔	2004				1	0	X_excluded_foreign	5
巧克力	2005	HSK4	名	1761	0	0	C_expansion	5
完蛋	2006	HSK7-9		3785	0	0	C_expansion_extra_HSK	5
没想	2007			2168	0	0	C_expansion_extra_HSK	5
教训	2008	HSK4	动、名	5583	0	0	C_expansion	5
早晨	2009	HSK2	名	2582	0	0	C_expansion	5
大部分	2010	HSK2	名	1943	0	0	C_expansion	5
礼拜	2011	HSK5	名、动	1987	0	0	C_expansion_extra_HSK	5
见见	2012			3816	0	0	C_expansion_extra_HSK	5
变态	2013				0	0	C_expansion_extra_HSK	5
面包	2014	HSK1	名	1756	0	0	C_expansion	5
交流	2015	HSK3	动、名	1849	0	0	C_expansion	5
正要	2016			12990	0	0	C_expansion_extra_HSK	5
脱	2017	HSK4	动	2787	0	0	C_expansion	5
午餐	2018	HSK2	名	3960	0	0	C_expansion	5
线	2019	HSK3	名	1422	0	0	C_expansion	5
事业	2020	HSK3	名	3046	0	0	C_expansion	5
地图	2021	HSK1	名	3608	0	0	C_expansion	5
掌握	2022	HSK5	动	6598	0	0	C_expansion_extra_HSK	5
有空	2023			499	0	0	C_expansion_extra_HSK	5
打破	2024	HSK3		8917	0	0	C_expansion	5
达到	2025	HSK3		3481	0	0	C_expansion	5
密码	2026	HSK4	名	3365	0	0	C_expansion	5
礼貌	2027	HSK5	名、形	2977	0	0	C_expansion_extra_HSK	5
宝宝	2028	HSK4	名	318	0	0	C_expansion	5
明星	2029	HSK2	名	1172	0	0	C_expansion	5
赚钱	2030	HSK6		1325	0	0	C_expansion_extra_HSK	5
滚出去	2031				0	0	C_expansion_extra_HSK	5
小组	2032	HSK2	名	11106	0	0	C_expansion	5
象	2033			5285	0	0	C_expansion_extra_HSK	5
我怕	2034			871	0	0	C_expansion_extra_HSK	5
毁灭	2035	HSK7-9	动	13460	0	0	C_expansion_extra_HSK	5
损失	2036	HSK5	动、名	7049	0	0	C_expansion_extra_HSK	5
既	2037	HSK4	副、连	3102	0	0	C_expansion	5
罗	2038	HSK7-9	名、动	3706	0	0	C_expansion_extra_HSK	5
鞋子	2039			1482	0	0	C_expansion_extra_HSK	5
西	2040	HSK1	名	2412	0	0	C_expansion	5
杀掉	2041			21637	0	0	C_expansion_extra_HSK	5
空	2042	HSK4	动、形	2049	0	0	C_expansion	5
五个	2043			2354	0	0	C_expansion_extra_HSK	5
好奇	2044	HSK3	形	1291	0	0	C_expansion	5
双手	2045	HSK5		5571	0	0	C_expansion_extra_HSK	5
隐藏	2046	HSK6	动	4562	0	0	C_expansion_extra_HSK	5
感兴趣	2047	HSK4		4178	0	0	C_expansion	5
王子	2048	HSK6	名	3546	0	0	C_expansion_extra_HSK	5
之内	2049	HSK5	名	6220	0	0	C_expansion_extra_HSK	5
保罗	2050				1	0	X_excluded_foreign	5
坚强	2051	HSK3	形	1710	0	0	C_expansion	5
骂	2052	HSK5	动	409	0	0	C_expansion_extra_HSK	5
为止	2053	HSK5	动	7248	0	0	C_expansion_extra_HSK	5
性	2054				0	0	C_expansion_extra_HSK	5
英语	2055	HSK2	名	951	0	0	C_expansion	5
长时间	2056			3349	0	0	C_expansion_extra_HSK	5
楼下	2057	HSK1		1326	0	0	C_expansion	5
前往	2058	HSK3	动	14283	0	0	C_expansion	5
谈过	2059			12679	0	0	C_expansion_extra_HSK	5
欧洲	2060			4358	0	1	C_expansion_extra_HSK	5
唉	2061	HSK7-9	叹	321	0	0	C_expansion_extra_HSK	5
禁止	2062	HSK4	动	7203	0	0	C_expansion	5
态度	2063	HSK2	名	1771	0	0	C_expansion	5
指挥	2064	HSK4	动、名	13025	0	0	C_expansion	5
对手	2065	HSK3	名	5109	0	0	C_expansion	5
追踪	2066	HSK7-9	动	23776	0	0	C_expansion_extra_HSK	5
谎言	2067	HSK7-9	名	10216	0	0	C_expansion_extra_HSK	5
果然	2068	HSK3	副	714	0	0	C_expansion	5
脑子	2069	HSK5	名	1008	0	0	C_expansion_extra_HSK	5
游泳	2070	HSK3	名、动	1369	0	0	C_expansion	5
盖	2071	HSK4	动	2146	0	0	C_expansion	5
吐	2072	HSK5	动	843	0	0	C_expansion_extra_HSK	5
出口	2073	HSK4		4392	0	0	C_expansion	5
夏天	2074	HSK2	名	600	0	0	C_expansion	5
喊	2075	HSK2	动	616	0	0	C_expansion	5
右边	2076	HSK1	名	3002	0	0	C_expansion	5
信心	2077	HSK2	名	2846	0	0	C_expansion	5
走进	2078	HSK2		7456	0	0	C_expansion	5
欺骗	2079	HSK7-9	动	3383	0	0	C_expansion_extra_HSK	5
留言	2080	HSK6	动、名	2443	0	0	C_expansion_extra_HSK	5
说完	2081			3942	0	0	C_expansion_extra_HSK	5
法官	2082	HSK4	名	21488	0	0	C_expansion	5
内容	2083	HSK3	名	2056	0	0	C_expansion	5
依然	2084	HSK4	副	1658	0	0	C_expansion	5
忍受	2085	HSK5	动	6317	0	0	C_expansion_extra_HSK	5
笨	2086	HSK4	形	2345	0	0	C_expansion	5
上校	2087			58222	0	0	C_expansion_extra_HSK	5
摆脱	2088	HSK4	动	7947	0	0	C_expansion	5
大多数	2089	HSK2	名	3235	0	0	C_expansion	5
政治	2090	HSK4	名		0	0	C_expansion	5
愤怒	2091	HSK6	形	5107	0	0	C_expansion_extra_HSK	5
度过	2092	HSK4	动	3742	0	0	C_expansion	5
你们好	2093			4816	0	0	C_expansion_extra_HSK	5
婴儿	2094	HSK7-9	名	6041	0	0	C_expansion_extra_HSK	5
低	2095	HSK2	形、动	1054	0	0	C_expansion	5
定	2096	HSK4	动	1182	0	0	C_expansion	5
混	2097	HSK6	动、副	1405	0	0	C_expansion_extra_HSK	5
丢下	2098			13716	0	0	C_expansion_extra_HSK	5
程序	2099	HSK4	名	5257	0	0	C_expansion	5
马克	2100				1	0	X_excluded_foreign	5
骑	2101	HSK2	动	1643	0	0	C_expansion	5
绑架	2102	HSK7-9	动		0	0	C_expansion_extra_HSK	5
面	2103			1310	0	0	C_expansion_extra_HSK	5
至于	2104	HSK6	动、介	2849	0	0	C_expansion_extra_HSK	5
说法	2105	HSK5	名	2944	0	0	C_expansion_extra_HSK	5
权力	2106	HSK6	名	11559	0	0	C_expansion_extra_HSK	5
常常	2107	HSK1	副	5637	0	0	C_expansion	5
神父	2108				0	0	C_expansion_extra_HSK	5
进展	2109	HSK3	动	10317	0	0	C_expansion	5
恶魔	2110			8240	0	0	C_expansion_extra_HSK	5
在场	2111	HSK5	动	12270	0	0	C_expansion_extra_HSK	5
门口	2112	HSK1	名	1490	0	0	C_expansion	5
某人	2113			1868	0	0	C_expansion_extra_HSK	5
真想	2114			2502	0	0	C_expansion_extra_HSK	5
子	2115			1744	0	0	C_expansion_extra_HSK	5
暴力	2116	HSK6	名		0	0	C_expansion_extra_HSK	5
不管怎样	2117			7059	0	0	C_expansion_extra_HSK	5
抱怨	2118	HSK5	动	3922	0	0	C_expansion_extra_HSK	5
宇宙	2119	HSK7-9	名	3444	0	0	C_expansion_extra_HSK	5
尊敬	2120	HSK5	动、形	8926	0	0	C_expansion_extra_HSK	5
烟	2121	HSK3	名	5292	0	0	C_expansion	5
超	2122	HSK6	动	557	0	0	C_expansion_extra_HSK	5
有所	2123	HSK7-9	动	6122	0	0	C_expansion_extra_HSK	5
白色	2124	HSK2	名	1549	0	0	C_expansion	5
几点	2125			830	0	0	C_expansion_extra_HSK	5
左	2126	HSK1	名	2348	0	0	C_expansion	5
正如	2127	HSK5	动	16179	0	0	C_expansion_extra_HSK	5
借口	2128	HSK7-9	动、名	2296	0	0	C_expansion_extra_HSK	5
安娜	2129				1	0	X_excluded_foreign	5
再来	2130			3179	0	0	C_expansion_extra_HSK	5
集中	2131	HSK3	动、形	6393	0	0	C_expansion	5
布	2132	HSK3	名	8580	0	0	C_expansion	5
大脑	2133	HSK5	名	4984	0	0	C_expansion_extra_HSK	5
情绪	2134	HSK6	名	1887	0	0	C_expansion_extra_HSK	5
陌生人	2135			3108	0	0	C_expansion_extra_HSK	5
这辈子	2136			1969	0	0	C_expansion_extra_HSK	5
教育	2137	HSK2	动、名	1793	0	0	C_expansion	5
交	2138	HSK2	动	1672	0	0	C_expansion	5
证人	2139	HSK7-9	名	16649	0	0	C_expansion_extra_HSK	5
细节	2140	HSK4	名	2989	0	0	C_expansion	5
语言	2141	HSK2	名	2413	0	0	C_expansion	5
在意	2142	HSK7-9		2076	0	0	C_expansion_extra_HSK	5
哪来	2143			1873	0	0	C_expansion_extra_HSK	5
观察	2144	HSK3	动	3228	0	0	C_expansion	5
同一个	2145			2290	0	0	C_expansion_extra_HSK	5
害死	2146				0	0	C_expansion_extra_HSK	5
念	2147	HSK3	动	3274	0	0	C_expansion	5
箱子	2148	HSK4	名	3603	0	0	C_expansion	5
椅子	2149	HSK2	名	6195	0	0	C_expansion	5
出门	2150	HSK2		513	0	0	C_expansion	5
冠军	2151	HSK5	名	3219	0	0	C_expansion_extra_HSK	5
有效	2152	HSK3	动	4028	0	0	C_expansion	5
罪犯	2153	HSK7-9	名		0	0	C_expansion_extra_HSK	5
幻想	2154	HSK6	动、名	3441	0	0	C_expansion_extra_HSK	5
渴望	2155	HSK5	动	5869	0	0	C_expansion_extra_HSK	5
度	2156	HSK2	名、量	874	0	0	C_expansion	5
飞行	2157	HSK3	动	6993	0	0	C_expansion	5
女生	2158	HSK1	名	475	0	0	C_expansion	5
挑战	2159	HSK4		3151	0	0	C_expansion	5
拍摄	2160	HSK5	动	4310	0	0	C_expansion_extra_HSK	5
浪漫	2161	HSK5	形	2085	0	0	C_expansion_extra_HSK	5
微笑	2162	HSK4	动	2619	0	0	C_expansion	5
战士	2163	HSK4	名	8019	0	0	C_expansion	5
表达	2164	HSK3	动	1282	0	0	C_expansion	5
船上	2165			16284	0	0	C_expansion_extra_HSK	5
假如	2166	HSK4	连	5836	0	0	C_expansion	5
对此	2167			17924	0	0	C_expansion_extra_HSK	5
思想	2168	HSK3	名	2358	0	0	C_expansion	5
科学	2169	HSK2	名、形	2633	0	0	C_expansion	5
范围	2170	HSK3	名	4107	0	0	C_expansion	5
踩	2171	HSK6	动	1739	0	0	C_expansion_extra_HSK	5
这话	2172			1135	0	0	C_expansion_extra_HSK	5
相处	2173	HSK4	动	3387	0	0	C_expansion	5
没人会	2174			10449	0	0	C_expansion_extra_HSK	5
只好	2175	HSK3	副	3397	0	0	C_expansion	5
美妙	2176	HSK7-9	形	9275	0	0	C_expansion_extra_HSK	5
关门	2177			3815	0	0	C_expansion_extra_HSK	5
艾	2178			9869	0	0	C_expansion_extra_HSK	5
杀害	2179	HSK7-9	动	29247	0	0	C_expansion_extra_HSK	5
增加	2180	HSK3	动	3888	0	0	C_expansion	5
迷人	2181	HSK5	形	4327	0	0	C_expansion_extra_HSK	5
两人	2182			4531	0	0	C_expansion_extra_HSK	5
趁	2183	HSK7-9	介	2703	0	0	C_expansion_extra_HSK	5
绝不会	2184			18494	0	0	C_expansion_extra_HSK	5
您好	2185			1986	0	0	C_expansion_extra_HSK	5
聊天	2186			804	0	0	C_expansion_extra_HSK	5
多次	2187	HSK4		1894	0	0	C_expansion	5
清醒	2188	HSK4	形、动	2701	0	0	C_expansion	5
开火	2189			18817	0	0	C_expansion_extra_HSK	5
理论	2190	HSK3	名	3741	0	0	C_expansion	5
票	2191	HSK1	名	727	0	0	C_expansion	5
回家吧	2192			4991	0	0	C_expansion_extra_HSK	5
试	2193	HSK1	动	2114	0	0	C_expansion	5
作用	2194	HSK2	名	4029	0	0	C_expansion	5
愿望	2195	HSK3	名	2320	0	0	C_expansion	5
六	2196	HSK1	数	3363	0	0	C_expansion	5
能否	2197	HSK6	动	5196	0	0	C_expansion_extra_HSK	5
展示	2198	HSK5	动	6200	0	0	C_expansion_extra_HSK	5
浪费时间	2199			5830	0	0	C_expansion_extra_HSK	5
城	2200	HSK3	名	2915	0	0	C_expansion	5
蠢	2201	HSK7-9	形	2920	0	0	C_expansion_extra_HSK	5
毛	2202	HSK3	名	582	0	0	C_expansion	5
原本	2203	HSK7-9	副	4040	0	0	C_expansion_extra_HSK	5
罪	2204	HSK6	名		0	0	C_expansion_extra_HSK	5
船长	2205	HSK6	名	14758	0	0	C_expansion_extra_HSK	5
信仰	2206	HSK6	动		0	0	C_expansion_extra_HSK	5
流血	2207	HSK7-9	动	9235	0	0	C_expansion_extra_HSK	5
养	2208	HSK2	动	675	0	0	C_expansion	5
组	2209	HSK2	动、名	4602	0	0	C_expansion	5
位	2210	HSK2	量	5099	0	0	C_expansion	5
挑	2211	HSK4	动	1438	0	0	C_expansion	5
做梦	2212	HSK4		1068	0	0	C_expansion	5
这句	2213			719	0	0	C_expansion_extra_HSK	5
签名	2214	HSK5		1665	0	0	C_expansion_extra_HSK	5
树	2215	HSK1	名	3024	0	0	C_expansion	5
