rank,word,frequency,cum_pct
242,因此,0.000457,42.34140000000001
243,国,0.000457,42.387100000000004
244,如,0.000457,42.4328
245,带,0.000457,42.478500000000004
246,游戏,0.000457,42.5242
247,看到,0.000457,42.5699
248,虽然,0.000457,42.6156
249,走,0.000457,42.6613
250,9,0.000447,42.705999999999996
251,中心,0.000447,42.750699999999995
252,人们,0.000447,42.79539999999999
253,今天,0.000447,42.840099999999985
254,代表,0.000447,42.884799999999984
255,吃,0.000447,42.92949999999998
256,岁,0.000447,42.97419999999998
257,支持,0.000447,43.018899999999974
258,无,0.000447,43.06359999999997
259,而且,0.000447,43.10829999999997
260,话,0.000447,43.15299999999997
261,较,0.000447,43.19769999999997
262,一直,0.000437,43.24139999999997
263,么,0.000437,43.28509999999997
264,区,0.000437,43.32879999999997
265,城市,0.000437,43.372499999999974
266,太,0.000437,43.416199999999975
267,家,0.000437,43.459899999999976
268,市场,0.000437,43.503599999999985
269,最后,0.000437,43.547299999999986
270,约,0.000437,43.59099999999999
271,继续,0.000437,43.63469999999999
272,者,0.000437,43.67839999999999
273,东西,0.000427,43.72109999999999
274,之后,0.000427,43.76379999999999
275,内容,0.000427,43.80649999999999
276,对于,0.000427,43.849199999999996
277,开,0.000427,43.89189999999999
278,教育,0.000427,43.934599999999996
279,特别,0.000427,43.9773
280,由于,0.000427,44.019999999999996
281,获得,0.000427,44.0627
282,许多,0.000427,44.1054
283,问,0.000427,44.1481
284,两个,0.000417,44.1898
285,大学,0.000417,44.231500000000004
286,学校,0.000417,44.2732
287,方式,0.000417,44.3149
288,朋友,0.000417,44.3566
289,目前,0.000417,44.3983
290,站,0.000417,44.440000000000005
291,表示,0.000417,44.481700000000004
292,资料,0.000417,44.5234
293,这是,0.000417,44.5651
294,一种,0.000407,44.6058
295,元,0.000407,44.6465
296,关于,0.000407,44.6872
297,写,0.000407,44.7279
298,因,0.000407,44.7686
299,孩子,0.000407,44.80929999999999
300,安全,0.000407,44.849999999999994
301,成,0.000407,44.890699999999995
302,大家,0.000398,44.930499999999995
303,打,0.000398,44.970299999999995
304,运动,0.000398,45.010099999999994
305,部分,0.000398,45.0499
306,分,0.000389,45.08879999999999
307,很多,0.000389,45.12769999999999
308,死,0.000389,45.16659999999999
309,见,0.000389,45.20549999999999
310,非常,0.000389,45.244399999999985
311,买,0.00038,45.28239999999998
312,叫,0.00038,45.320399999999985
313,台湾,0.00038,45.35839999999998
314,图,0.00038,45.39639999999998
315,建设,0.00038,45.43439999999998
316,新闻,0.00038,45.47239999999998
317,曾,0.00038,45.510399999999976
318,有人,0.00038,45.54839999999998
319,自由,0.00038,45.586399999999976
320,参加,0.000372,45.623599999999975
321,当时,0.000372,45.66079999999997
322,过去,0.000372,45.69799999999997
323,那些,0.000372,45.73519999999997
324,产品,0.000363,45.77149999999997
325,会议,0.000363,45.80779999999997
326,单位,0.000363,45.84409999999997
327,即,0.000363,45.88039999999997
328,完全,0.000363,45.91669999999997
329,建立,0.000363,45.952999999999975
330,得到,0.000363,45.98929999999997
331,有关,0.000363,46.02559999999997
332,生产,0.000363,46.06189999999997
333,相关,0.000363,46.09819999999997
334,道,0.000363,46.134499999999974
335,国内,0.000355,46.16999999999997
336,天,0.000355,46.20549999999997
337,委员会,0.000355,46.24099999999997
338,总,0.000355,46.27649999999997
339,然后,0.000355,46.31199999999997
340,选择,0.000355,46.34749999999997
341,那个,0.000355,46.38299999999997
342,一切,0.000347,46.41769999999997
343,一次,0.000347,46.45239999999997
344,人口,0.000347,46.48709999999996
345,另,0.000347,46.52179999999996
346,应,0.000347,46.556499999999964
347,无法,0.000347,46.59119999999996
348,正,0.000347,46.62589999999996
349,管理,0.000347,46.66059999999996
350,能够,0.000347,46.69529999999995
351,记者,0.000347,46.729999999999954
352,进入,0.000347,46.764699999999955
353,领导,0.000347,46.79939999999995
354,s,0.000339,46.83329999999995
355,上海,0.000339,46.86719999999995
356,个人,0.000339,46.90109999999994
